cofip_sub	cofip_nbr	gt80_wageemp_lag	gt81_wageemp_lag	gt82_wageemp_lag	gt83_wageemp_lag	gt84_wageemp_lag	gt85_wageemp_lag	gt86_wageemp_lag	ft75_wageemp_lag	sb00_wageemp_lag	sb01_wageemp_lag	sb02_wageemp_lag	sb03_wageemp_lag	sb04_wageemp_lag	ne99_wageemp_lag	ne02_wageemp_lag	bh01_wageemp_lag	bh02_wageemp_lag	bh03_wageemp_lag	bh04_wageemp_lag	frng04_wageemp_lag	frsg04_wageemp_lag	PRI99_wageemp_lag	PRI04_wageemp_lag	CEDp87_wageemp_lag	CEDp88_wageemp_lag	CEDp89_wageemp_lag	CEDp90_wageemp_lag	CEDp91_wageemp_lag	CEDc87_wageemp_lag	CEDc88_wageemp_lag	CEDc89_wageemp_lag	CEDc90_wageemp_lag	CEDc91_wageemp_lag	CEDc92_wageemp_lag	CEDc93_wageemp_lag	CEDc94_wageemp_lag	CEDc95_wageemp_lag	CEDc96_wageemp_lag	CEDpi88_wageemp_lag	CEDpi89_wageemp_lag	CEDpi90_wageemp_lag	CEDpi91_wageemp_lag	CEDpi92_wageemp_lag	CEDpi93_wageemp_lag	CEDpi94_wageemp_lag	CEDpi95_wageemp_lag	CEDpi96_wageemp_lag	TF03_wageemp_lag	TF04_wageemp_lag	gt80_wageemp_lead	gt81_wageemp_lead	gt82_wageemp_lead	gt83_wageemp_lead	gt84_wageemp_lead	gt85_wageemp_lead	gt86_wageemp_lead	ft75_wageemp_lead	sb00_wageemp_lead	sb01_wageemp_lead	sb02_wageemp_lead	sb03_wageemp_lead	sb04_wageemp_lead	ne99_wageemp_lead	ne02_wageemp_lead	bh01_wageemp_lead	bh02_wageemp_lead	bh03_wageemp_lead	bh04_wageemp_lead	frng04_wageemp_lead	frsg04_wageemp_lead	PRI99_wageemp_lead	PRI04_wageemp_lead	CEDp87_wageemp_lead	CEDp88_wageemp_lead	CEDp89_wageemp_lead	CEDp90_wageemp_lead	CEDp91_wageemp_lead	CEDc87_wageemp_lead	CEDc88_wageemp_lead	CEDc89_wageemp_lead	CEDc90_wageemp_lead	CEDc91_wageemp_lead	CEDc92_wageemp_lead	CEDc93_wageemp_lead	CEDc94_wageemp_lead	CEDc95_wageemp_lead	CEDc96_wageemp_lead	CEDpi88_wageemp_lead	CEDpi89_wageemp_lead	CEDpi90_wageemp_lead	CEDpi91_wageemp_lead	CEDpi92_wageemp_lead	CEDpi93_wageemp_lead	CEDpi94_wageemp_lead	CEDpi95_wageemp_lead	CEDpi96_wageemp_lead	TF03_wageemp_lead	TF04_wageemp_lead	outofsample_wageemp_lead
48161	48161	0.137531209	0.17602827	0.151917654	0.174475302	0.186255381	0.127102632	-0.000631512	0.06681326	0.029826772	0.159443559	0.16148747	0.172350115	0.225089983	0.060002727	0.16148747	0.159443559	0.16148747	0.172350115	0.225089983	0.225089983	0.225089983	0.060002727	0.225089983	-0.090657381	-0.162125151	-0.200264483	-0.188112366	-0.094678667	-0.090657381	-0.162125151	-0.200264483	-0.188112366	-0.094678667	0.017691649	0.020401854	0.044605095	0.049280044	0.075116062	-0.162125151	-0.200264483	-0.188112366	-0.094678667	0.017691649	0.020401854	0.044605095	0.049280044	0.075116062	0.172350115	0.225089983	0.127102632	-0.000631512	-0.090657381	-0.162125151	-0.200264483	-0.188112366	-0.094678667	0.137531209	0.317274439	0.223948793	0.102833157	0.129949113	0.061956564	0.225089983	0.102833157	0.223948793	0.102833157	0.129949113	0.061956564	0.061956564	0.061956564	0.225089983	0.061956564	0.017691649	0.020401854	0.044605095	0.049280044	0.075116062	0.017691649	0.020401854	0.044605095	0.049280044	0.075116062	0.053588107	0.072209838	0.060002727	0.029826772	0.159443559	0.020401854	0.044605095	0.049280044	0.075116062	0.053588107	0.072209838	0.060002727	0.029826772	0.159443559	0.129949113	0.061956564	0.00157208
48163	48163	0.230351408	0.112750875	0.02256402	0.076053768	0.039199357	-0.013496968	-0.19859678	0.16314728	-0.014745732	-0.002591591	-0.043744549	-0.036283587	0.015792903	-0.047103012	-0.043744549	-0.002591591	-0.043744549	-0.036283587	0.015792903	0.015792903	0.015792903	-0.047103012	0.015792903	-0.167441589	-0.142783522	-0.096031209	0.125701317	0.383447937	-0.167441589	-0.142783522	-0.096031209	0.125701317	0.383447937	0.33761478	0.30697717	0.259670706	0.051244381	-0.127720424	-0.142783522	-0.096031209	0.125701317	0.383447937	0.33761478	0.30697717	0.259670706	0.051244381	-0.127720424	-0.036283587	0.015792903	-0.013496968	-0.19859678	-0.167441589	-0.142783522	-0.096031209	0.125701317	0.383447937	0.230351408	0.03430232	0.063742026	0.124192126	0.127748642	0.172686892	0.015792903	0.124192126	0.063742026	0.124192126	0.127748642	0.172686892	0.172686892	0.172686892	0.015792903	0.172686892	0.33761478	0.30697717	0.259670706	0.051244381	-0.127720424	0.33761478	0.30697717	0.259670706	0.051244381	-0.127720424	-0.079179614	-0.036545957	-0.047103012	-0.014745732	-0.002591591	0.30697717	0.259670706	0.051244381	-0.127720424	-0.079179614	-0.036545957	-0.047103012	-0.014745732	-0.002591591	0.127748642	0.172686892	0.183877269
48165	48165	0.227025877	0.221211821	0.16128686	0.119615791	0.265634264	-0.011539758	-0.199099899	0.132990277	0.057748455	0.062739824	0.056502782	0.030318112	-0.013537325	0.051167744	0.056502782	0.062739824	0.056502782	0.030318112	-0.013537325	-0.013537325	-0.013537325	0.051167744	-0.013537325	-0.224126444	-0.233019715	-0.411106984	-0.153539993	-0.00138217	-0.224126444	-0.233019715	-0.411106984	-0.153539993	-0.00138217	0.01325755	0.047094417	0.046248316	0.04910667	0.049031633	-0.233019715	-0.411106984	-0.153539993	-0.00138217	0.01325755	0.047094417	0.046248316	0.04910667	0.049031633	0.030318112	-0.013537325	-0.011539758	-0.199099899	-0.224126444	-0.233019715	-0.411106984	-0.153539993	-0.00138217	0.227025877	0.017553586	-0.032260862	-0.017174824	0.051137745	0.128738655	-0.013537325	-0.017174824	-0.032260862	-0.017174824	0.051137745	0.128738655	0.128738655	0.128738655	-0.013537325	0.128738655	0.01325755	0.047094417	0.046248316	0.04910667	0.049031633	0.01325755	0.047094417	0.046248316	0.04910667	0.049031633	0.074338999	0.04369415	0.051167744	0.057748455	0.062739824	0.047094417	0.046248316	0.04910667	0.049031633	0.074338999	0.04369415	0.051167744	0.057748455	0.062739824	0.051137745	0.128738655	0.099684058
48167	48167	0.093856876	0.080072972	0.067288125	0.033925732	0.024669377	0.011654761	-0.020684301	0.115797612	0.023717814	0.023396778	0.013537699	-0.011173655	0.001794046	0.057679809	0.013537699	0.023396778	0.013537699	-0.011173655	0.001794046	0.001794046	0.001794046	0.057679809	0.001794046	-0.009290844	0.01856736	0.050496215	0.086206393	0.137351807	-0.009290844	0.01856736	0.050496215	0.086206393	0.137351807	0.155973941	0.169457765	0.129075892	0.126904681	0.079311383	0.01856736	0.050496215	0.086206393	0.137351807	0.155973941	0.169457765	0.129075892	0.126904681	0.079311383	-0.011173655	0.001794046	0.011654761	-0.020684301	-0.009290844	0.01856736	0.050496215	0.086206393	0.137351807	0.093856876	0.010090687	0.063594328	0.094527728	0.092965567	0.049645865	0.001794046	0.094527728	0.063594328	0.094527728	0.092965567	0.049645865	0.049645865	0.049645865	0.001794046	0.049645865	0.155973941	0.169457765	0.129075892	0.126904681	0.079311383	0.155973941	0.169457765	0.129075892	0.126904681	0.079311383	0.076778169	0.07950096	0.057679809	0.023717814	0.023396778	0.169457765	0.129075892	0.126904681	0.079311383	0.076778169	0.07950096	0.057679809	0.023717814	0.023396778	0.092965567	0.049645865	0.071319007
48169	48169	0.205793657	0.245778518	0.256811157	0.08114707	-0.010588006	-0.048151635	-0.234521364	-0.066772371	0.11515978	0.198533808	0.120249128	0.178573291	0.243073955	-0.058364541	0.120249128	0.198533808	0.120249128	0.178573291	0.243073955	0.243073955	0.243073955	-0.058364541	0.243073955	-0.312156334	-0.219583924	-0.100083459	-0.205208829	-0.043858316	-0.312156334	-0.219583924	-0.100083459	-0.205208829	-0.043858316	0.089831353	0.027536158	-0.098162541	-0.052021185	-0.060949561	-0.219583924	-0.100083459	-0.205208829	-0.043858316	0.089831353	0.027536158	-0.098162541	-0.052021185	-0.060949561	0.178573291	0.243073955	-0.048151635	-0.234521364	-0.312156334	-0.219583924	-0.100083459	-0.205208829	-0.043858316	0.205793657	0.138309822	0.109316441	0.156961644	0.132016011	0.064325551	0.243073955	0.156961644	0.109316441	0.156961644	0.132016011	0.064325551	0.064325551	0.064325551	0.243073955	0.064325551	0.089831353	0.027536158	-0.098162541	-0.052021185	-0.060949561	0.089831353	0.027536158	-0.098162541	-0.052021185	-0.060949561	-0.172434881	-0.159618275	-0.058364541	0.11515978	0.198533808	0.027536158	-0.098162541	-0.052021185	-0.060949561	-0.172434881	-0.159618275	-0.058364541	0.11515978	0.198533808	0.132016011	0.064325551	0.022353246
48171	48171	0.190332631	0.150972616	0.153899329	0.126667091	0.100737874	0.131758512	0.106561511	0.180424623	0.07645464	0.089314206	0.085589849	0.071856522	0.111546009	0.130279838	0.085589849	0.089314206	0.085589849	0.071856522	0.111546009	0.111546009	0.111546009	0.130279838	0.111546009	0.088608177	0.068756289	0.059727951	0.058272514	0.162875733	0.088608177	0.068756289	0.059727951	0.058272514	0.162875733	0.248725572	0.247779131	0.246771547	0.235933236	0.164655639	0.068756289	0.059727951	0.058272514	0.162875733	0.248725572	0.247779131	0.246771547	0.235933236	0.164655639	0.071856522	0.111546009	0.131758512	0.106561511	0.088608177	0.068756289	0.059727951	0.058272514	0.162875733	0.190332631	0.205121688	0.188026802	0.175677693	0.176213467	0.143517858	0.111546009	0.175677693	0.188026802	0.175677693	0.176213467	0.143517858	0.143517858	0.143517858	0.111546009	0.143517858	0.248725572	0.247779131	0.246771547	0.235933236	0.164655639	0.248725572	0.247779131	0.246771547	0.235933236	0.164655639	0.143838692	0.160280685	0.130279838	0.07645464	0.089314206	0.247779131	0.246771547	0.235933236	0.164655639	0.143838692	0.160280685	0.130279838	0.07645464	0.089314206	0.176213467	0.143517858	0.067810266
48173	48173	0.310993151	0.279899932	0.377144631	0.278020162	0.201272561	0.35182449	-0.081345639	0.12726178	0.069282685	0.086097217	-0.096954241	-0.090870895	-0.153806386	0.099865996	-0.096954241	0.086097217	-0.096954241	-0.090870895	-0.153806386	-0.153806386	-0.153806386	0.099865996	-0.153806386	-0.132249834	-0.097837643	-0.181599796	-0.284984472	-0.006376217	-0.132249834	-0.097837643	-0.181599796	-0.284984472	-0.006376217	-0.094490843	-0.052759488	-0.053345981	-0.008658063	-0.028109959	-0.097837643	-0.181599796	-0.284984472	-0.006376217	-0.094490843	-0.052759488	-0.053345981	-0.008658063	-0.028109959	-0.090870895	-0.153806386	0.35182449	-0.081345639	-0.132249834	-0.097837643	-0.181599796	-0.284984472	-0.006376217	0.310993151	-0.118290264	-0.237328186	-0.130304542	-0.112864756	-0.077635968	-0.153806386	-0.130304542	-0.237328186	-0.130304542	-0.112864756	-0.077635968	-0.077635968	-0.077635968	-0.153806386	-0.077635968	-0.094490843	-0.052759488	-0.053345981	-0.008658063	-0.028109959	-0.094490843	-0.052759488	-0.053345981	-0.008658063	-0.028109959	0.092439561	0.063409216	0.099865996	0.069282685	0.086097217	-0.052759488	-0.053345981	-0.008658063	-0.028109959	0.092439561	0.063409216	0.099865996	0.069282685	0.086097217	-0.112864756	-0.077635968	-0.080804032
48175	48175	0.321628466	0.170426769	0.1513729	-0.051696168	-0.209823682	-0.086184198	-0.034786116	0.074452978	0.103154437	0.117371123	0.110302552	0.087189297	0.096419008	0.050047235	0.110302552	0.117371123	0.110302552	0.087189297	0.096419008	0.096419008	0.096419008	0.050047235	0.096419008	-0.0818408	-0.048152356	-0.11873769	-0.053870375	0.009541357	-0.0818408	-0.048152356	-0.11873769	-0.053870375	0.009541357	0.021650715	-0.049107339	-0.052198545	-0.015831465	-0.014716969	-0.048152356	-0.11873769	-0.053870375	0.009541357	0.021650715	-0.049107339	-0.052198545	-0.015831465	-0.014716969	0.087189297	0.096419008	-0.086184198	-0.034786116	-0.0818408	-0.048152356	-0.11873769	-0.053870375	0.009541357	0.321628466	0.09474924	0.055765809	0.076202316	0.105751829	0.107444392	0.096419008	0.076202316	0.055765809	0.076202316	0.105751829	0.107444392	0.107444392	0.107444392	0.096419008	0.107444392	0.021650715	-0.049107339	-0.052198545	-0.015831465	-0.014716969	0.021650715	-0.049107339	-0.052198545	-0.015831465	-0.014716969	-0.031510484	0.039192244	0.050047235	0.103154437	0.117371123	-0.049107339	-0.052198545	-0.015831465	-0.014716969	-0.031510484	0.039192244	0.050047235	0.103154437	0.117371123	0.105751829	0.107444392	0.028274778
48177	48177	0.191914029	0.177498044	0.170237881	0.102017648	0.035429927	-0.026073934	-0.080995542	0.11008522	0.078806493	0.08000457	0.052057553	0.061113022	0.062672622	0.034801896	0.052057553	0.08000457	0.052057553	0.061113022	0.062672622	0.062672622	0.062672622	0.034801896	0.062672622	-0.071704888	-0.067060694	-0.091045781	-0.085072486	-0.048337454	-0.071704888	-0.067060694	-0.091045781	-0.085072486	-0.048337454	-0.051385064	-0.036822152	0.014028794	-0.010929071	0.008964203	-0.067060694	-0.091045781	-0.085072486	-0.048337454	-0.051385064	-0.036822152	0.014028794	-0.010929071	0.008964203	0.061113022	0.062672622	-0.026073934	-0.080995542	-0.071704888	-0.067060694	-0.091045781	-0.085072486	-0.048337454	0.191914029	0.044016885	0.041828353	0.069627393	0.039497588	0.05263983	0.062672622	0.069627393	0.041828353	0.069627393	0.039497588	0.05263983	0.05263983	0.05263983	0.062672622	0.05263983	-0.051385064	-0.036822152	0.014028794	-0.010929071	0.008964203	-0.051385064	-0.036822152	0.014028794	-0.010929071	0.008964203	0.014741468	0.041392097	0.034801896	0.078806493	0.08000457	-0.036822152	0.014028794	-0.010929071	0.008964203	0.014741468	0.041392097	0.034801896	0.078806493	0.08000457	0.039497588	0.05263983	0.008338345
48179	48179	0.075699268	0.122219377	0.1281211	0.00216379	0.022897872	0.005756213	-0.175454652	-0.017718958	-0.16600445	-0.157368106	-0.186815377	-0.167674716	-0.025988284	-0.139153855	-0.186815377	-0.157368106	-0.186815377	-0.167674716	-0.025988284	-0.025988284	-0.025988284	-0.139153855	-0.025988284	-0.23255306	0.02331411	-0.097337713	-0.136790062	-0.054691116	-0.23255306	0.02331411	-0.097337713	-0.136790062	-0.054691116	-0.003026375	-0.13148742	-0.04610159	-0.007671854	0.036120578	0.02331411	-0.097337713	-0.136790062	-0.054691116	-0.003026375	-0.13148742	-0.04610159	-0.007671854	0.036120578	-0.167674716	-0.025988284	0.005756213	-0.175454652	-0.23255306	0.02331411	-0.097337713	-0.136790062	-0.054691116	0.075699268	0.086790365	0.087300544	0.161662181	0.190804562	0.086605754	-0.025988284	0.161662181	0.087300544	0.161662181	0.190804562	0.086605754	0.086605754	0.086605754	-0.025988284	0.086605754	-0.003026375	-0.13148742	-0.04610159	-0.007671854	0.036120578	-0.003026375	-0.13148742	-0.04610159	-0.007671854	0.036120578	0.028071644	-0.033973769	-0.139153855	-0.16600445	-0.157368106	-0.13148742	-0.04610159	-0.007671854	0.036120578	0.028071644	-0.033973769	-0.139153855	-0.16600445	-0.157368106	0.190804562	0.086605754	0.002197422
48181	48181	0.218254876	0.193754152	0.11090138	0.022315185	-0.01388874	0.021202208	0.023548656	-0.073924242	0.11926257	0.064509274	0.00452313	0.000776561	-0.02134782	0.141437457	0.00452313	0.064509274	0.00452313	0.000776561	-0.02134782	-0.02134782	-0.02134782	0.141437457	-0.02134782	0.047767207	0.05697109	0.024799287	0.024463034	0.017827828	0.047767207	0.05697109	0.024799287	0.024463034	0.017827828	0.013901499	0.019728824	0.052935435	0.068027809	0.099037285	0.05697109	0.024799287	0.024463034	0.017827828	0.013901499	0.019728824	0.052935435	0.068027809	0.099037285	0.000776561	-0.02134782	0.021202208	0.023548656	0.047767207	0.05697109	0.024799287	0.024463034	0.017827828	0.218254876	-0.040769701	0.008322732	0.016492128	0.019851333	-0.002750789	-0.02134782	0.016492128	0.008322732	0.016492128	0.019851333	-0.002750789	-0.002750789	-0.002750789	-0.02134782	-0.002750789	0.013901499	0.019728824	0.052935435	0.068027809	0.099037285	0.013901499	0.019728824	0.052935435	0.068027809	0.099037285	0.153916222	0.150708819	0.141437457	0.11926257	0.064509274	0.019728824	0.052935435	0.068027809	0.099037285	0.153916222	0.150708819	0.141437457	0.11926257	0.064509274	0.019851333	-0.002750789	-0.00948402
48183	48183	0.28639647	0.296237697	0.277247513	0.13482672	0.075182172	0.055396723	-0.064393972	0.198454876	0.117036795	0.120218232	0.062528296	0.024544205	0.040080274	0.131662046	0.062528296	0.120218232	0.062528296	0.024544205	0.040080274	0.040080274	0.040080274	0.131662046	0.040080274	-0.082005615	0.024330589	0.006269734	0.015780019	0.065783003	-0.082005615	0.024330589	0.006269734	0.015780019	0.065783003	0.098421379	0.075943796	0.112800124	0.116850089	0.13792882	0.024330589	0.006269734	0.015780019	0.065783003	0.098421379	0.075943796	0.112800124	0.116850089	0.13792882	0.024544205	0.040080274	0.055396723	-0.064393972	-0.082005615	0.024330589	0.006269734	0.015780019	0.065783003	0.28639647	0.058230972	0.058905854	0.111850981	0.146939901	0.097850747	0.040080274	0.111850981	0.058905854	0.111850981	0.146939901	0.097850747	0.097850747	0.097850747	0.040080274	0.097850747	0.098421379	0.075943796	0.112800124	0.116850089	0.13792882	0.098421379	0.075943796	0.112800124	0.116850089	0.13792882	0.159233695	0.168532886	0.131662046	0.117036795	0.120218232	0.075943796	0.112800124	0.116850089	0.13792882	0.159233695	0.168532886	0.131662046	0.117036795	0.120218232	0.146939901	0.097850747	0.090699891
48185	48185	0.470615437	0.674920403	0.520565613	0.245784561	0.19107459	0.01121365	-0.288729428	0.141078598	0.0280413	-0.00968886	-0.078565074	-0.092682057	-0.071527779	0.080781392	-0.078565074	-0.00968886	-0.078565074	-0.092682057	-0.071527779	-0.071527779	-0.071527779	0.080781392	-0.071527779	-0.183056769	0.040483736	0.016049952	0.044361367	0.171955304	-0.183056769	0.040483736	0.016049952	0.044361367	0.171955304	0.122801547	0.121323949	0.155054921	0.183646539	0.140127239	0.040483736	0.016049952	0.044361367	0.171955304	0.122801547	0.121323949	0.155054921	0.183646539	0.140127239	-0.092682057	-0.071527779	0.01121365	-0.288729428	-0.183056769	0.040483736	0.016049952	0.044361367	0.171955304	0.470615437	-0.027439616	0.02821595	0.127573276	0.178273438	0.169860657	-0.071527779	0.127573276	0.02821595	0.127573276	0.178273438	0.169860657	0.169860657	0.169860657	-0.071527779	0.169860657	0.122801547	0.121323949	0.155054921	0.183646539	0.140127239	0.122801547	0.121323949	0.155054921	0.183646539	0.140127239	0.170429186	0.149704252	0.080781392	0.0280413	-0.00968886	0.121323949	0.155054921	0.183646539	0.140127239	0.170429186	0.149704252	0.080781392	0.0280413	-0.00968886	0.178273438	0.169860657	0.157967233
48187	48187	0.250155545	0.191796156	0.163720131	0.074436734	0.156345022	0.174223509	0.139831324	0.273846593	0.139717505	0.170764954	0.135278278	0.103118273	0.124179402	0.182545026	0.135278278	0.170764954	0.135278278	0.103118273	0.124179402	0.124179402	0.124179402	0.182545026	0.124179402	0.102195766	0.125204349	0.104774313	0.050094368	0.046760805	0.102195766	0.125204349	0.104774313	0.050094368	0.046760805	0.095489221	0.13605463	0.173786216	0.238382946	0.21843766	0.125204349	0.104774313	0.050094368	0.046760805	0.095489221	0.13605463	0.173786216	0.238382946	0.21843766	0.103118273	0.124179402	0.174223509	0.139831324	0.102195766	0.125204349	0.104774313	0.050094368	0.046760805	0.250155545	0.201512947	0.207333433	0.20504577	0.244646698	0.168442751	0.124179402	0.20504577	0.207333433	0.20504577	0.244646698	0.168442751	0.168442751	0.168442751	0.124179402	0.168442751	0.095489221	0.13605463	0.173786216	0.238382946	0.21843766	0.095489221	0.13605463	0.173786216	0.238382946	0.21843766	0.233804927	0.197827127	0.182545026	0.139717505	0.170764954	0.13605463	0.173786216	0.238382946	0.21843766	0.233804927	0.197827127	0.182545026	0.139717505	0.170764954	0.244646698	0.168442751	0.079736597
48189	48189	0.091490182	0.091485629	0.041756809	-0.021390401	-0.029978618	-0.053899055	-0.086279278	0.204539546	0.02739533	0.032537741	-0.028972055	-0.031710862	-0.013869104	0.024586157	-0.028972055	0.032537741	-0.028972055	-0.031710862	-0.013869104	-0.013869104	-0.013869104	0.024586157	-0.013869104	-0.023857412	-0.008009325	-0.019987038	-0.007329396	0.010936541	-0.023857412	-0.008009325	-0.019987038	-0.007329396	0.010936541	-0.004574303	0.055971946	0.114540549	0.12813371	0.11456345	-0.008009325	-0.019987038	-0.007329396	0.010936541	-0.004574303	0.055971946	0.114540549	0.12813371	0.11456345	-0.031710862	-0.013869104	-0.053899055	-0.086279278	-0.023857412	-0.008009325	-0.019987038	-0.007329396	0.010936541	0.091490182	-0.033345314	-0.035303248	-0.008980874	0.008439434	0.016858842	-0.013869104	-0.008980874	-0.035303248	-0.008980874	0.008439434	0.016858842	0.016858842	0.016858842	-0.013869104	0.016858842	-0.004574303	0.055971946	0.114540549	0.12813371	0.11456345	-0.004574303	0.055971946	0.114540549	0.12813371	0.11456345	0.116771901	0.086667846	0.024586157	0.02739533	0.032537741	0.055971946	0.114540549	0.12813371	0.11456345	0.116771901	0.086667846	0.024586157	0.02739533	0.032537741	0.008439434	0.016858842	0.02253012
48191	48191	-0.033793461	-0.110573863	-0.152025281	-0.160773221	-0.111675056	-0.017004988	-0.074954802	-0.118131286	0.127623925	0.094138991	0.029705154	0.043667727	0.024777004	-0.005176888	0.029705154	0.094138991	0.029705154	0.043667727	0.024777004	0.024777004	0.024777004	-0.005176888	0.024777004	-0.087976908	-0.133531393	-0.223143551	-0.278053989	-0.170091242	-0.087976908	-0.133531393	-0.223143551	-0.278053989	-0.170091242	-0.165159015	0.004971013	0.033248907	-0.00174368	0.023448751	-0.133531393	-0.223143551	-0.278053989	-0.170091242	-0.165159015	0.004971013	0.033248907	-0.00174368	0.023448751	0.043667727	0.024777004	-0.017004988	-0.074954802	-0.087976908	-0.133531393	-0.223143551	-0.278053989	-0.170091242	-0.033793461	-0.039159271	-0.099302514	-0.102654154	-0.091128303	-0.078988411	0.024777004	-0.102654154	-0.099302514	-0.102654154	-0.091128303	-0.078988411	-0.078988411	-0.078988411	0.024777004	-0.078988411	-0.165159015	0.004971013	0.033248907	-0.00174368	0.023448751	-0.165159015	0.004971013	0.033248907	-0.00174368	0.023448751	0.084729834	-0.037899273	-0.005176888	0.127623925	0.094138991	0.004971013	0.033248907	-0.00174368	0.023448751	0.084729834	-0.037899273	-0.005176888	0.127623925	0.094138991	-0.091128303	-0.078988411	-0.148707586
48193	48193	0.120430769	0.061988858	0.069628936	0.004376375	0.059648536	0.021403909	0.035241742	0.052321337	0.082385929	0.109158289	0.095629606	0.067039244	0.07802034	0.0927654	0.095629606	0.109158289	0.095629606	0.067039244	0.07802034	0.07802034	0.07802034	0.0927654	0.07802034	0.044021618	-0.023068508	-0.069452536	-0.031551374	-0.026554429	0.044021618	-0.023068508	-0.069452536	-0.031551374	-0.026554429	0.033964651	0.12973821	0.135684246	0.190865173	0.192600122	-0.023068508	-0.069452536	-0.031551374	-0.026554429	0.033964651	0.12973821	0.135684246	0.190865173	0.192600122	0.067039244	0.07802034	0.021403909	0.035241742	0.044021618	-0.023068508	-0.069452536	-0.031551374	-0.026554429	0.120430769	-0.041885013	-0.051405522	-0.024426502	0.047142039	0.038760408	0.07802034	-0.024426502	-0.051405522	-0.024426502	0.047142039	0.038760408	0.038760408	0.038760408	0.07802034	0.038760408	0.033964651	0.12973821	0.135684246	0.190865173	0.192600122	0.033964651	0.12973821	0.135684246	0.190865173	0.192600122	0.158324417	0.124110795	0.0927654	0.082385929	0.109158289	0.12973821	0.135684246	0.190865173	0.192600122	0.158324417	0.124110795	0.0927654	0.082385929	0.109158289	0.047142039	0.038760408	0.11250258
48195	48195	-0.00881063	-0.029270382	-0.01622388	0.027300868	0.019266651	-0.02872729	-0.025063969	0.043933556	0.016721244	-0.014768673	-0.140797106	-0.114210131	-0.066658674	-0.021576822	-0.140797106	-0.014768673	-0.140797106	-0.114210131	-0.066658674	-0.066658674	-0.066658674	-0.021576822	-0.066658674	0.044866508	0.02614528	0.038766271	0.006807378	0.023712921	0.044866508	0.02614528	0.038766271	0.006807378	0.023712921	-0.074843389	-0.066691374	-0.05988735	-0.034978255	0.014317918	0.02614528	0.038766271	0.006807378	0.023712921	-0.074843389	-0.066691374	-0.05988735	-0.034978255	0.014317918	-0.114210131	-0.066658674	-0.02872729	-0.025063969	0.044866508	0.02614528	0.038766271	0.006807378	0.023712921	-0.00881063	-0.092091046	-0.130829905	0.013040513	0.048202102	0.130930446	-0.066658674	0.013040513	-0.130829905	0.013040513	0.048202102	0.130930446	0.130930446	0.130930446	-0.066658674	0.130930446	-0.074843389	-0.066691374	-0.05988735	-0.034978255	0.014317918	-0.074843389	-0.066691374	-0.05988735	-0.034978255	0.014317918	0.103110796	0.042751167	-0.021576822	0.016721244	-0.014768673	-0.066691374	-0.05988735	-0.034978255	0.014317918	0.103110796	0.042751167	-0.021576822	0.016721244	-0.014768673	0.048202102	0.130930446	0.130496489
48197	48197	-0.014540241	-0.011293755	0.073558934	0.083124023	0.158748389	0.105814958	0.028500657	-0.004965253	-0.07481801	-0.072365412	-0.122523986	-0.174612533	-0.16115871	-0.02226437	-0.122523986	-0.072365412	-0.122523986	-0.174612533	-0.16115871	-0.16115871	-0.16115871	-0.02226437	-0.16115871	-0.10425055	-0.199051426	-0.280571834	-0.288742759	-0.238565422	-0.10425055	-0.199051426	-0.280571834	-0.288742759	-0.238565422	-0.147131876	-0.090151097	-0.055900402	0.050261835	0.065334383	-0.199051426	-0.280571834	-0.288742759	-0.238565422	-0.147131876	-0.090151097	-0.055900402	0.050261835	0.065334383	-0.174612533	-0.16115871	0.105814958	0.028500657	-0.10425055	-0.199051426	-0.280571834	-0.288742759	-0.238565422	-0.014540241	-0.130605729	-0.071791616	0.002711866	0.078879047	-0.001470589	-0.16115871	0.002711866	-0.071791616	0.002711866	0.078879047	-0.001470589	-0.001470589	-0.001470589	-0.16115871	-0.001470589	-0.147131876	-0.090151097	-0.055900402	0.050261835	0.065334383	-0.147131876	-0.090151097	-0.055900402	0.050261835	0.065334383	0.018794127	0.006672758	-0.02226437	-0.07481801	-0.072365412	-0.090151097	-0.055900402	0.050261835	0.065334383	0.018794127	0.006672758	-0.02226437	-0.07481801	-0.072365412	0.078879047	-0.001470589	-0.068891703
